star,review
4,자주이용하지만 가격대비 깨끗하고 조용함 직원분들 친절함 자주 이용하는데 평소보다 청결ㆍ 청소ㆍ소독 잘해주세요
4,골드리버. 골든튤립 같은 계열인듯 하네요.. 욕조 배수문제는 진짜 어떻게 안되는지..그것만 빼면 참 괜찮은데요.
4.3,다른건 다 만족했는데 조식이 생각보다는 별로였네요. 크로와상 먹었는데 말라서 부서지더라구요...
4.3,자주 이용해요 ~~ 깔끔하고 군더더기 없아용 가산디지털단지역에서 좀 떨어져있늠거 빼곤 아주 좋습니당
4,자주 갑니다. 깨끗하고 가성비 좋아요. 다만 창가쪽은 차 소음이 있어요. 욕조있는 화장실은 배수 잘 안되요.
3.3,호텔이 외진?곳에 있었지만 이마트24도 완전 가깝고 괜찮았지만 바닥에 머리카락이ㅜㅠ많이 보였어요ㅠ 수건이랑 가운도 오래써서 그런지 터졌다고해야할까 그랬어요ㅠㅠ신축인거같은데 안타깝
4,대중교통 기준으로 접근성이 조금 떨어진것 빼고는 위생 기타시설 서비스 가격대비 매우 훌륭하였다. 룸 컨디션 별 다섯개. 끝
3.3,가격 대비 시설이 깨끗해서 어느정도 만족했지만 호텔다운 서비스는 기대하기 어려웠어요~ 서비스는 모텔정도 기대하시면 가성비 괜찮은 숙소입니다.
4.3,저ㄴ체적으로 깨끗하고 인테리어도 깔끔해요. 날씨가 추웠는데 방 온도도 적절하게 유지돼서 전체적으로 만족하고 갑니다
4.3,고급스럽고 좋습니다. 주변에 택시가 많이 없어서 비지니스스케줄이 있으시면 조금 일찍 챙기셔야 하겠네요.
4,대체로만족했으나 냉장고에 무료 생수가 없어서 ... 불편했음 직원분들 친절하고 가격대비 만족
4.3,직원분이 너무 친절하시고 설명도 잘 해주셔서 좋은 방에서 호캉스 재밌게 하고 너무 만족합니다~!!
4.3,"가성비 좋은 숙소, 다만 문열면 바로옆 고속도로로 소음에 민감한 분들은 고려 하시는게 좋을것 같아요"
4.3,접근하기 쉬운 곳은 아니지만 서해안고속도로 이용자라면 강추추츄!!! 주말에도 이 가격에 깨끗한 방 잡기 쉽지 않아요오우
4.3,"지하철이 살짝 멀었던것, 층간소음이 있던것, 물빠지는것이 오래걸린것 제외하고는 전체적으로 깔끔하고 좋았습니다"
4.3,깨끗함.... 직원분들 친절함 샤워부스 배수가 좀 그거빼곤 대체적으로 좋음 .....
4,언제나 깨끗하고 친절한 호텔입니다^^ 다만.. 이번에는 화장실 청소를 깜박하셨나봅니다.. ㅠㅜ
4,방 크기도 넓고 깨끗했습니다 역에서 조금 떨어져있지만 가격 대비 정말 만족스러운 호텔이었어요 재방문의사 있습니다!
4.3,근처에 편의 시설 없는 점은 아쉽지만 호텔 자체는 너무 좋았습니다. 방음도 잘 되구 조용해서 정말 푹 쉴 수 있었어요
4.3,가디에서 내려서 1키로 정도 걸어야되는데 괜찮았던 것 같아요! 그 외의 시설이나 이런 것은 흠잡을데 없었습니다^^
4,시설 좋고 방음 잘되고 뷰 괜찮고요 인포에 있는 남자분은 불친절하지도 친절하지도 않은데 좀 더 말투가 친절하면 좋을것 같네요
4.3,방 자체가 너무 깔끔했고 뷰도 너무 좋았어요~ 다른 호텔 많이 다녀봤지만 이 호텔이 가장 좋아요
3.3,프런트 직원분(어떤 여)이 넘흐 친절해서 좋은 시설에 대한 감동이 오간데 없네요. 내가 호텔에 숙박하러 온 건지 사채 사무실에 돈 꾸러 간 건지^^ 한 번 겪어보시면 압니다...
4.3,역에서 조금 거리가 있는거 외엔 전반적으로 만족스러웠습니다~ 아참! 물도 좀 빠르게 잘내려갔으면좋겠습니다!!
4,"두번째 방문으로, 접근성은 다소 떨어지지만 깔끔한 시설, 친절한 직원분이 있어서 좋았습니다."
4.3,지하철에서 도보 10분거리이고 고속화도로 인근이라 밤에 차소리가 좀 들리는 점 제와하면 매우 좋음
4.3,온돌 조절이라 따뜻하게 잘 쉬었습니다^^ 욕실배수가 조금 느리지만 사용하는데 불편은 없었어요ㅎ
4,가격대비 넘 좋았어요. 조식도 포함이라 정말 경제적으로 이용했어요. 데일리호텔 이용하니 훨씬 저렴한 것 같아요.
4,"지바에서 차로 움직일 경우 고속도로 근접, 주차타워 이용 편리하고 좋았어요. 계속 이용할겁니다^^"
3,침구는 깨끗하고 좋았어요 욕실 내 커튼은 자꾸 떨어지고 반짇고리가 있으면 좋지만...그 흔한 폼클렌징은 없다고 하네여;; 다른건 다 있지만 남자직원분이 불친절해서 별로였어요
4,화장실 샤워부스안 물이 잘 빠지지 않아서 샤워중 살짝 불쾌했음 세심한 부분까지 신경써주었음 합니다
4,역에서 먼거 말고는 괜찮아요! 그리고 후기읽어보고 욕조말고 샤워부스로 요청했는데 좋았어요
4,아침 식사를 했던 2층 식당의 유리컵에 얼룩이 너무 심함. 립스틱 자국도 닦이지 않은 채..
4.3,방이 생각보다 넒고 욕조도 너무 편하고 뷰도 예뻐서 좋았어요ㅎㅎ 생각보다 전철역에서 걸어야한다는 점만 빼면 다 좋았어요!
3,오ㅏ인잔이 없어서 불편. 오프너는 대여해줌 전체적인 시설은 깨끗하고 좋으나 방음이 잘 안되고 무료 생수가 다른 음료들과 섞여 있어 자칫 잘못하면 추가 부담금 발생하기 쉬움
4.3,깔끔하고 안양천 하늘 뷰~ 넘좋았어요 ^^ 재방문 의사 있습니당^^ 비가와서 ㅋㅋ 날씨가 쾌적해소 젛았어요
4,욕조의 배수가 좀 문제였습니다 나머지는 깔끔하고 경관좋고 만족합니다
4.3,전체적으로 깔끔해서 너무 좋았어요~^^ 주차가 조금 조금 오래걸리고 힘들었던거같지만 다른건 모두 만족스럽습니다!^^
4.3,가디 주말이라 한적하고 조용하고 호텔도 굉장히 잘지어 놓았습니다. 침구류 훌륭하고요. 완전 만족
4,깰끔쓰하고 좋아요 ~ 다만 단점이라면 기계식 주차라 아침에 대기해야 합니다 ~ 사람들 밀려있어요.
3.3,밤에 도착했더니 주변에 아무것도 없어서 당황했어요 방은 깨끗하고 쾌적해요 조식도 맛있구요 주차는 주차타워 셀프로 이용하도록 되어있어요
4,침구에 먼지가 좀 묻어있어서 약간 찝찝했는데 이외에는 비즈니스 호텔처럼 깔끔해서 만족하는 편입니다~~~
4,호텔시설 조식 모두 만족이나 위치가 조금별로네요 가산디지털역에서도 도보로 조금걸어야합니다 그외는 좋앗습니다
4.3,깨끗한건 좋지만 오전에 소음이 심해요. 공사 소음.. 자동차 수음.. 자주 이용하긴 하지만 소음은 심각^^;;
4.3,방도 넓고 조용하고 침대도 굿 다좋았어요 조식도 맛있고 다음에 한번더 호캉스패키지 올만한 곳입니다 추천드려요
4.3,아주 깨끗하고 화장실이 분리되어있어 편합니다. 조식은 사람이 너무 많아서 별로였는데 사람없는 타이밍을 잘 맞춰가면 좋을듯
4.3,가격대비 굿 ... 직원분들도 친절하고 침구가 ㆍ편안하고 좋음 조용한 분위기도 좋고
4.3,직원분들 친절하구 가격대비 시설 좋아요 특히 침구가 좋음 (갠적으론) 자주 이용하는편입니당
3.3,지하에 리모델링 공사를하면서 소음과 탄냄새가 마니 났어요~방은 깨끗하고 나쁘진 않았음~조식이 약간 블로그에서 봤던거 보다 부실하게 나왔음.
3.3,침구에서 먼지가 너무 많이 날리는게 단점. 프론트 직원들은 서비스 교육이 필요할 듯 샤워욕조 배수는 설명들었지만 씻을때 불편한건 사실.
3,위치가 조금 안쪽이라 힘들었지만 전반적인 서비스나 침실상태 화장실 상태가 깔끔하고 사용하기 편리하였으며 기온도 적당하니 숙박이 편리했습니다
3.3,수건 4장 생수 2병 이외에는 무료제공 없음. 근처에 편의점도 없어서 불편함. 조식 메뉴가 안내된 것과 달리 가짓수가 적음. 욕실 및 침구류 시설 및 위생상태는 좋았음
3,골드리버 화장실 샤와시설도 엉망이고 샤와하고물도안빠짐 침구는 깨끗하지만 방이작고 전체설비가 모델 보다도 나은게없음 ㅠㅠ
4.3,조식도 괜찮았고 방도 깨끗하고 시설도 좋았어요! 접근성이 약간 떨어지는 점 제외하면 만족스러워요~
3,바닥이 대리석이어서 너무 좋았어용 시설이라 침대 다 깨끗했고 근데 화장실 물이 늦게 내려가서 샤워하면 발목이 잠겨요.. 아주 늦게 내려감..
4,다른 건 다 좋은데 주전자 안 좀 살펴 주셨으면. 곰팡이가...불쾌해서 사용하지 못했어요.
4.3,전반적으로 모두 만족합니다. 다만 기계식주차시스템으로 인해 입출차에 병목이 걸리는점이 아쉽네요.
4,더블 배드에 싱글 배드 를 더해주는 방인데 세명이 올때 인원추가 비용을 왜 내야하는지 모르겠네요
3.3,아여긴진짜 너무 건조하고 겨울에도 물적신 수건을 널고 별짓울 다해도 건조하고 더워서 숙면하기가 함들어요 온도조절해도 내말은 듣지도 않은듯..
4.3,대중교통으로 해서 가는 거리는 좀 멀었는데 도착해서 방이나 서비스는 너무 좋았어요! 잘 쉬었다가 갑니다~~
3.3,시설은 좋은데 갈때마다 침구랑 가운에 머리카락이 기분나쁘게 한가닥씩 있어요.. 프론트에 피드백했는데 청소는 좀 개선되었으면 좋겠네요
4,방은 깨끗하고 좋았어요 다만 추차시설이 별로네요 기계식주차가 오래 걸리고 차를 입고 시킬때 입구가 좁고 어렵네여
3.3,접근성은 떨어지지만 룸 컨디션은 괜찮았습니다. 다만 욕조 물이 잘 안 내려가는게 아쉽네요. 안양천 뷰가 있는 룸에 묵었는데 도로변과 가깝고 인근이 공사장이라 시끄러웠습니다.
4.3,깨끗하고 먼지가보이지않아 정말좋네요 새호텔 찾는다면 여기가 최고인듯싶네요 조식도 맛있고 깔끔합니다
4.3,접근성은 안 좋지만 방은 깨끗하고 회사출장손님이 많아 가족이 있기에도 괜찮았습니다. 조식이생각보다깔끔하고좋았어요
3.3,저렴한가격에 이용할만한 곳. 위치가 안 좋아서 차량 없는 사람은 무서울듯. 세면대는 큰데 수전이 너무 멀리있어서 불편 욕조 물이 잘 안 빠짐
4.3,싼가격이라 기대를 많이 안했는데 깨끗하고 좋았습니다. 조식까지 맛있게 먹고 왔네요~~^^
4.3,침구는 깨끗하고 방도 깨끗합니다. 조식이 가격대비 괜찮습니다. 침대도 편합니다. - 주차가 기계식 - 방음이 좋은편은 아님
4.3,좋아서 몇번갓는데 갈수록 머리카락떨어져잇고 변기에 소변이 말라잇어서 닦아서 썻네요ㅠㅠ다좋은데 청소에 신경써주셧으면 좋겟어요
3.3,새로생긴곳이라 전체적으로 깔끔햇으나 베게가 너무높아 불편하고 아침 조식은 정말 최악.. 빵 몇조각이 황태해장국 라면정식.. 너무함..
4.3,침구도 좋고 욕실도 깔끔합니다! 다만 방이 엄청 큰편은 아니구요 저녁에 바닥이 차가워져서 온돌을 해놓았더니 안되더라구요ㅠ
3.3,새로 지은 곳이라서 그런지 조용하고 시설도 깔끔했습니다. 다만 위치가 외곽이라 접근성이 조금 떨어지고 욕조의 물이 너무 천천히 내려갔던 점이 아쉽네요.
3,"오픈하고저희가처음으로사용했다고는하는데 그동안손님들이안써서그런지 먼지가많았어요,. 녹물도나오구 화장실 욕조배수가잘안돼서사용하기불편했어요 ..."
3.3,첫방이라 녹물많이나오구.. 헬스장도 안하는등 시설이 제대로 구비도 안되있는데 고객한테 그걸이해하라는태도가 더 문제^^ 최악의 여행
3.5,뷰가 좋아서 잘다녀왔습니다
3.8,"입구가 쪼금 외지긴했는데, 쾌적하고 친절해서 머물다가기 좋았어요 ~"
2.8,건물은 깨끗해서 좋았으나 공기청정기가 없어서 공기가 안좋아서 잘때는 문을 열어놔야 할것같음 스킨로션을 안챙겼다면 판매하는 마스크팩을 임시러 사용하는것도 좋은방법
3.8,깨끗하고 좋아요 모텔은아니고 호텔급이긴한데 먼지가 쫌 있긴하고 소음이 커요 밖에차소리가 심함
3.8,"요구조건에 업그레이두 해 주시고 , 감사했습니다^^ 단 핸드폰 충전기가 모자라 충전을 못 했다는 점...."
3.8,"다른건 다 깨끗하고 좋았는데 샴푸 에머니티가 없었고, 샤워가운이 하나는 다 뜯어져 있어서 아쉬었습니다"
3.8,전반적으로 만족스러웠습니다. 두번째방뭄이지만 객실상태나 위생 분위기 모두 좋고 응대도 친절하고 ㅎㅎ
3.8,주차장이 조금 불편한것 제외하고 괜찮습니다 특히 주차장에 직원이 있었는데 조금 건방직사람...
3.8,룸도 깨끗하고 직원도 친절하고 앞에 산책로도 있어서 좋아요 아쉬점이 있다면 택시타고 이동하시는게 길 헤매이지 않아요~!!
2.5,세면대랑 욕조가 물이 정말 안내려가요 관리하셔야할듯.. 수건에서 시큼한 냄새나고 침구류도 구멍들이 너무 많아요 처음 생겼을때부터 갔는데 요즘 너무 별로에요
3.5,접근성은 조금 부족하지만 깨끗하고 안양천 근처에 있어서 저녁에 뷰가 좋았어요 ㅎㅎ 욕조도 커서 피로 싹 풀고왔습니다
3.8,깨끗했어요 역에서 그렇게 먼거리가 아니긴한데 주말이라그런지 주변에 식당들이 다 문을 닫았어요
3.5,침구는 깨끗했는데 방에서 곰팡이냄새가 났어요. 욕실환경때문에 콤팡이냄새가 난듯하네요... 방마다 공기청정기가 필요할것같아요
3.5,점점 관리가 안되는게 보여요 ㅠ 화장실에 하수구 냄새도 나고 배수도 안되서 샤워하면범람의 기적을 볼수 있어요...
3.8,"두번째 방문인데 비즈니스호텔이라 그런지 아이들도 없고 혼자 조용히 쉬고 돌아오기는 좋은것같아요,"
3.8,깨끗하고 좋은데 2인 숙박인데 칫솔이 하나만 있었어요! 그리고 방이 너무 더워요 진짜 한파였는데도 창문 열고 잤어요 ..
2.5,시살은 좋은데 접근성 떨어지고 데스크 여직원 완전 불친절하고 샤워실 하수구는 막혀서 5분만에 바닥에 물이 넘치려 했습니다. 일부러 다시 가진 않을것 같습니다.
